PROVNO,KABKOTNO,IDKAB,KABKOT,AHH_2010,AHH_2011,AHH_2012,AHH_2013,AHH_2014,AHH_2015,AHH_2016,EYS_2010,EYS_2011,EYS_2012,EYS_2013,EYS_2014,EYS_2015,EYS_2016,MYS_2010,MYS_2011,MYS_2012,MYS_2013,MYS_2014,MYS_2015,MYS_2016,PENG_2010,PENG_2011,PENG_2012,PENG_2013,PENG_2014,PENG_2015,PENG_2016,IPM_2010,IPM_2011,IPM_2012,IPM_2013,IPM_2014,IPM_2015,IPM_2016
31,01,3101,KEPULAUAN SERIBU,66.94,66.98,67.03,67.16,67.22,67.72,67.88,10.25,10.59,10.93,11.21,11.89,11.9,12.1,7.42,7.58,7.79,7.99,8.03,8.04,8.24,10398,10653,11180,11253,11316,11433,11608,64.96,65.79,66.92,67.62,68.48,68.84,69.52
31,71,3171,JAKARTA SELATAN,73.72,73.76,73.78,73.8,73.81,73.81,73.83,11.92,12.26,12.31,12.96,13.09,13.09,13.22,10.68,10.81,10.86,10.95,10.97,11.23,11.42,19804,20744,21628,22067,22208,22425,22932,80.26,81.22,81.72,82.72,82.94,83.37,83.94
31,72,3172,JAKARTA TIMUR,73.89,73.92,73.95,73.98,74,74.1,74.14,12.11,12.28,12.45,12.63,13.06,13.08,13.2,10.78,10.93,11.08,11.18,11.21,11.32,11.52,14960,15563,16101,16181,16248,16455,16733,78.06,78.82,79.52,79.88,80.4,80.73,81.28
31,73,3173,JAKARTA PUSAT,73.39,73.46,73.53,73.58,73.6,73.7,73.76,11.96,12.12,12.28,12.39,12.51,12.96,13.09,10.56,10.67,10.77,10.85,10.87,10.88,11.01,14837,15362,15591,15820,15922,16143,16493,77.3,77.97,78.44,78.81,79.03,79.69,80.22
31,74,3174,JAKARTA BARAT,73.2,73.21,73.22,73.22,73.22,73.32,73.34,11.6,11.63,11.66,12.01,12.39,12.6,12.69,9.78,9.82,9.93,10.04,10.13,10.15,10.36,16218,17436,18344,18794,18897,19006,19501,76.65,77.41,78.05,78.79,79.38,79.72,80.34
31,75,3175,JAKARTA UTARA,72.72,72.75,72.78,72.8,72.81,72.91,72.95,11.14,11.47,11.8,11.84,11.89,12.42,12.53,9.78,9.78,9.78,9.85,9.85,10.05,10.23,14923,15903,16605,16851,16959,17205,17418,75.15,76.12,76.89,77.16,77.29,78.3,78.78
