PROVNO,KABKOTNO,IDKAB,KABKOT,AHH_2010,AHH_2011,AHH_2012,AHH_2013,AHH_2014,AHH_2015,AHH_2016,EYS_2010,EYS_2011,EYS_2012,EYS_2013,EYS_2014,EYS_2015,EYS_2016,MYS_2010,MYS_2011,MYS_2012,MYS_2013,MYS_2014,MYS_2015,MYS_2016,PENG_2010,PENG_2011,PENG_2012,PENG_2013,PENG_2014,PENG_2015,PENG_2016,IPM_2010,IPM_2011,IPM_2012,IPM_2013,IPM_2014,IPM_2015,IPM_2016
12,16,1216,PAKPAK BHARAT,64.35,64.37,64.39,64.42,64.45,64.85,64.95,12.34,12.75,13.17,13.76,13.78,13.8,13.81,7.45,7.77,8.08,8.25,8.39,8.45,8.46,6810,7189,7205,7269,7364,7496,7641,61.76,63.11,63.88,64.73,65.06,65.53,65.81
12,17,1217,SAMOSIR,69.23,69.36,69.48,69.56,69.66,70.26,70.47,11.52,11.98,12.27,12.57,13.39,13.41,13.42,8.36,8.41,8.46,8.52,8.57,8.84,8.94,7401,7467,7533,7600,7667,7698,7813,65.14,65.81,66.31,66.8,67.8,68.43,68.82
12,18,1218,SERDANG BEDAGAI,66.66,66.84,67.03,67.17,67.27,67.47,67.63,10.63,10.73,11.35,11.87,12.29,12.31,12.54,7.69,7.74,7.78,8.02,8.04,8.08,8.34,9419,9771,9817,9882,10042,10110,10246,64.67,65.28,66.14,67.11,67.78,68.01,68.77
12,19,1219,BATU BARA,65.06,65.19,65.32,65.4,65.5,65.8,65.95,11.15,11.35,11.54,11.74,11.94,11.96,12.34,7.41,7.47,7.53,7.7,7.72,7.74,7.75,8778,8922,9069,9218,9370,9692,9886,63.45,63.95,64.45,65.06,65.5,66.02,66.69
12,20,1220,PADANG LAWAS UTARA,66.31,66.33,66.36,66.38,66.4,66.5,66.54,10.79,11.14,11.38,11.62,11.84,11.87,12.3,8.37,8.39,8.4,8.41,8.44,8.91,8.92,8264,8751,8887,9076,9171,9363,9600,64.25,65.22,65.65,66.13,66.5,67.35,68.05
12,21,1221,PADANG LAWAS,65.84,65.89,65.93,65.97,66.01,66.31,66.4,10.98,11.29,11.72,12.16,12.9,12.91,12.92,7.65,7.97,8.13,8.14,8.16,8.4,8.41,7573,7656,7740,7825,7910,7955,8094,62.45,63.28,64.05,64.62,65.5,65.99,66.23
12,22,1222,LABUHAN BATU SELATAN,67.97,67.99,68.01,68.03,68.06,68.09,68.11,10.67,10.69,11.54,11.69,11.88,12.73,12.94,7.49,7.73,7.95,8.25,8.67,8.68,8.69,9694,9780,9866,10040,10111,10319,10712,65.32,65.77,67.06,67.78,68.59,69.67,70.28
12,23,1223,LABUHAN BATU UTARA,68.17,68.27,68.36,68.4,68.5,68.7,68.8,10.97,11.08,11.19,11.3,11.8,12.12,12.54,7.44,7.75,7.92,8.1,8.27,8.31,8.33,10814,10896,10979,11063,11147,11201,11278,66.72,67.37,67.84,68.28,69.15,69.69,70.26
12,24,1224,NIAS UTARA,,68.23,68.33,68.39,68.49,68.59,68.68,,11.55,11.65,11.76,11.86,12.4,12.41,,5.36,5.46,5.55,6.05,6.06,6.07,,5411,5442,5523,5580,5627,5770,,57.53,57.87,58.29,59.18,59.88,60.23
12,25,1225,NIAS BARAT,,67.31,67.44,67.54,67.64,67.94,68.1,,11.54,11.58,11.77,11.87,12.33,12.6,,4.78,5.18,5.25,5.73,5.74,5.77,,4969,5038,5061,5156,5207,5391,,55.43,56.2,56.58,57.54,58.25,59.03
12,71,1271,SIBOLGA,66.82,67,67.17,67.3,67.4,67.7,67.87,11.57,11.87,12.16,12.45,12.76,13.1,13.11,9.33,9.53,9.53,9.73,9.83,9.85,9.86,10013,10181,10352,10525,10623,10765,11034,68.37,69.17,69.71,70.45,71.01,71.64,72
12,72,1272,TANJUNG BALAI,60.96,61.09,61.23,61.3,61.4,61.9,62.09,10.95,11.27,11.59,11.91,12.25,12.4,12.41,8.53,8.66,8.88,8.9,9.03,9.12,9.13,9617,9743,9872,10001,10133,10326,10577,63.47,64.13,64.89,65.4,66.05,66.74,67.09
12,73,1273,PEMATANG SIANTAR,71.44,71.51,71.57,71.59,71.69,72.29,72.46,11.69,12.3,12.91,13.36,13.97,13.99,14,10.39,10.43,10.62,10.62,10.7,10.73,10.75,10571,10987,11039,11139,11204,11388,11878,72.52,73.61,74.51,75.05,75.83,76.34,76.9
12,74,1274,TEBING TINGGI,69.8,69.87,69.92,69.94,70.04,70.14,70.21,11.49,11.63,11.76,11.9,12.04,12.23,12.65,9.5,9.69,9.86,10.04,10.05,10.06,10.07,10055,10540,10666,10829,10918,11393,11747,69.96,70.84,71.34,71.85,72.13,72.81,73.58
12,75,1275,MEDAN,71.98,72.03,72.08,72.13,72.18,72.28,72.34,13.53,13.57,13.61,13.65,13.69,13.97,14.06,10.54,10.63,10.72,10.76,10.88,11,11.18,13182,13647,13750,13902,13984,14191,14393,77.02,77.54,77.78,78,78.26,78.87,79.34
12,76,1276,BINJAI,71.2,71.25,71.29,71.34,71.39,71.59,71.67,11.9,11.92,12.31,12.63,13,13.56,13.57,9.48,9.61,9.74,9.75,9.77,10.28,10.28,9606,9717,9829,9943,10058,10098,10342,70.54,70.85,71.54,72.02,72.55,73.81,74.11
12,77,1277,PADANGSIDIMPUAN,68.08,68.13,68.18,68.22,68.27,68.32,68.37,13.41,13.66,13.79,13.93,13.95,14.48,14.49,10.02,10.04,10.05,10.1,10.13,10.47,10.48,8816,9298,9421,9518,9623,9668,10198,70.23,71.08,71.38,71.68,71.88,72.8,73.42
12,78,1278,GUNUNGSITOLI,,70.03,70.08,70.13,70.19,70.29,70.36,,12.67,12.79,12.92,13.28,13.65,13.66,,7.2,7.55,8.16,8.17,8.18,8.2,,6461,6492,6524,6685,6742,6963,,63.71,64.34,65.25,65.91,66.41,66.85
12,88,1288,DANAU TOBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
