PROVNO,KABKOTNO,IDKAB,KABKOT,AHH_2010,AHH_2011,AHH_2012,AHH_2013,AHH_2014,AHH_2015,AHH_2016,EYS_2010,EYS_2011,EYS_2012,EYS_2013,EYS_2014,EYS_2015,EYS_2016,MYS_2010,MYS_2011,MYS_2012,MYS_2013,MYS_2014,MYS_2015,MYS_2016,PENG_2010,PENG_2011,PENG_2012,PENG_2013,PENG_2014,PENG_2015,PENG_2016,IPM_2010,IPM_2011,IPM_2012,IPM_2013,IPM_2014,IPM_2015,IPM_2016
36,01,3601,PANDEGLANG,62.26,62.46,62.66,62.83,62.91,63.51,63.77,11.23,11.81,12.17,12.86,13.38,13.39,13.4,6.33,6.38,6.43,6.44,6.45,6.6,6.62,7335,7395,7426,7486,7589,7730,8138,59.08,59.92,60.48,61.35,62.06,62.72,63.4
36,02,3602,LEBAK,65.49,65.63,65.74,65.83,65.88,66.28,66.43,10.35,10.83,10.96,11.55,11.88,11.9,11.91,5.34,5.58,5.7,5.81,5.84,5.86,6.19,7779,7819,7859,7918,7977,8111,8308,58.83,59.82,60.22,61.13,61.64,62.03,62.78
36,03,3603,TANGERANG,68.79,68.86,68.92,68.96,68.98,69.28,69.37,10.77,10.99,11.18,11.44,11.65,11.89,12.11,7.85,7.96,8.07,8.18,8.2,8.22,8.23,11622,11631,11640,11648,11666,11727,11863,68.01,68.45,68.83,69.28,69.57,70.05,70.44
36,04,3604,SERANG,62.56,62.75,62.9,63.03,63.09,63.59,63.81,10.74,11.23,11.72,12.09,12.35,12.36,12.37,6.07,6.31,6.57,6.65,6.69,6.9,6.98,9668,9722,9777,9831,9886,10004,10317,60.96,61.97,62.97,63.57,63.97,64.61,65.12
36,71,3671,TANGERANG,71.07,71.08,71.09,71.09,71.09,71.29,71.34,11.56,11.86,12.23,12.6,12.86,12.9,13.41,9.64,9.75,9.76,9.82,10.2,10.2,10.28,13485,13500,13515,13531,13671,13766,13911,73.69,74.15,74.57,75.04,75.87,76.08,76.81
36,72,3672,CILEGON,65.72,65.78,65.82,65.84,65.85,66.15,66.24,11.78,11.88,12.18,12.67,13.07,13.1,13.11,8.71,8.93,9.29,9.6,9.66,9.67,9.68,11716,11784,11852,11920,12057,12127,12326,68.8,69.26,70.07,70.99,71.57,71.81,72.04
36,73,3673,SERANG,67.2,67.22,67.23,67.23,67.23,67.33,67.36,10.98,11.27,11.82,11.92,12.34,12.36,12.63,8.32,8.39,8.48,8.56,8.58,8.59,8.6,11788,11834,11880,11950,12091,12289,12660,68.25,68.69,69.43,69.69,70.26,70.51,71.09
36,74,3674,TANGERANG SELATAN,,72.07,72.09,72.1,72.11,72.12,72.14,,12.43,12.79,13.24,13.58,13.61,14.08,,10.87,11.09,11.48,11.56,11.57,11.58,,14037,14131,14207,14361,14588,14972,,76.99,77.68,78.65,79.17,79.38,80.11
