PROVNO,KABKOTNO,IDKAB,KABKOT,AHH_2010,AHH_2011,AHH_2012,AHH_2013,AHH_2014,AHH_2015,AHH_2016,EYS_2010,EYS_2011,EYS_2012,EYS_2013,EYS_2014,EYS_2015,EYS_2016,MYS_2010,MYS_2011,MYS_2012,MYS_2013,MYS_2014,MYS_2015,MYS_2016,PENG_2010,PENG_2011,PENG_2012,PENG_2013,PENG_2014,PENG_2015,PENG_2016,IPM_2010,IPM_2011,IPM_2012,IPM_2013,IPM_2014,IPM_2015,IPM_2016
21,1,2101,KARIMUN,68.2,68.51,68.77,68.93,69.01,69.71,70.02,11.62,11.68,11.74,11.8,11.86,11.87,12.14,6.88,6.89,7.25,7.67,7.73,7.74,7.75,10 449,10 673,10 876,11 053,11 090,11 248,11 468,66.4,66.82,67.67,68.52,68.72,69.21,69.84
21,2,2102,BINTAN,69.42,69.62,69.76,69.86,69.91,69.92,70.02,11.08,11.32,11.55,11.61,11.8,11.98,12.27,8.08,8.13,8.18,8.23,8.3,8.32,8.33,12 837,13 077,13 270,13 441,13 477,13 529,13 667,69.87,70.47,71.01,71.31,71.65,71.92,72.38
21,3,2103,NATUNA,61.97,62.46,62.85,63.11,63.24,63.64,63.99,12.33,13.08,13.29,13.5,13.84,13.85,13.86,7.06,7.33,7.75,7.87,8.07,8.45,8.46,12 958,13 101,13 253,13 389,13 414,13 612,13 834,66.29,67.76,68.8,69.39,70.06,70.87,71.23
21,4,2104,LINGGA,56.49,57.57,58.45,59.13,59.47,59.77,60.44,10.73,11.03,11.2,11.37,11.59,11.78,12.06,5.24,5.3,5.35,5.4,5.53,5.54,5.85,10 317,10 539,10 739,10 913,10 949,11 158,11 280,57.36,58.51,59.38,60.13,60.75,61.28,62.44
21,5,2105,KEPULAUAN ANAMBAS,65.25,65.65,65.93,66.13,66.23,66.33,66.54,11.15,11.27,11.38,11.5,11.62,11.63,11.87,6.1,6.11,6.13,6.14,6.16,6.62,6.63,9 992,10 382,10 762,11 112,11 182,11 251,11 320,63.03,63.71,64.32,64.86,65.12,65.86,66.3
21,71,2171,B A T A M,72.53,72.63,72.71,72.77,72.8,73,73.09,11.37,11.75,12.12,12.23,12.62,12.65,12.67,10.53,10.74,10.77,10.79,10.8,10.81,11.1,16 078,16 290,16 479,16 639,16 735,16 826,16 889,76.98,77.82,78.39,78.65,79.13,79.34,79.79
21,72,2172,TANJUNG PINANG,71.18,71.32,71.43,71.51,71.55,71.65,71.74,12.34,12.73,13.12,13.59,14.03,14.05,14.06,9.14,9.47,9.8,9.89,9.94,9.95,9.96,13 237,13 528,13 800,14 048,14 141,14 446,14 645,73.76,74.86,75.91,76.7,77.29,77.57,77.77
