PROVNO,KABKOTNO,IDKAB,KABKOT,AHH_2010,AHH_2011,AHH_2012,AHH_2013,AHH_2014,AHH_2015,AHH_2016,EYS_2010,EYS_2011,EYS_2012,EYS_2013,EYS_2014,EYS_2015,EYS_2016,MYS_2010,MYS_2011,MYS_2012,MYS_2013,MYS_2014,MYS_2015,MYS_2016,PENG_2010,PENG_2011,PENG_2012,PENG_2013,PENG_2014,PENG_2015,PENG_2016,IPM_2010,IPM_2011,IPM_2012,IPM_2013,IPM_2014,IPM_2015,IPM_2016
13,11,1311,DHARMASRAYA,69.45,69.54,69.63,69.72,69.76,70.16,70.3,10.66,10.85,11.05,11.79,12.19,12.36,12.39,7.43,7.83,7.88,7.94,7.99,8.03,8.23,10 373,10 434,10 470,10 505,10 550,10 713,10 781,66.56,67.4,67.76,68.71,69.27,69.84,70.25
13,12,1312,PASAMAN BARAT,66.73,66.79,66.85,66.9,66.93,67.03,67.09,10.68,11.1,11.53,11.83,12.29,12.3,12.67,7.08,7.24,7.39,7.5,7.53,7.83,7.84,7 549,7 624,7 707,7 809,7 897,8 109,8 393,61.77,62.55,63.33,63.92,64.56,65.26,66.03
13,71,1371,PADANG,73.17,73.17,73.18,73.18,73.18,73.19,73.19,14.62,14.62,14.62,14.65,15.2,15.6,15.87,10.34,10.52,10.75,10.89,10.93,10.97,11.24,13 197,13 237,13 280,13 339,13 387,13 522,13 721,78.44,78.68,79,79.23,79.83,80.36,81.06
13,72,1372,SOLOK,72.29,72.3,72.32,72.33,72.34,72.74,72.83,13.37,13.56,13.75,13.75,14.26,14.27,14.28,10.28,10.3,10.35,10.72,10.75,10.77,10.79,10 503,10 596,10 689,10 784,10 927,11 350,11 519,74.38,74.68,75.02,75.54,76.2,76.83,77.07
13,73,1373,SAWAH LUNTO,68.97,69.04,69.08,69.14,69.17,69.27,69.33,12.07,12.22,12.37,12.52,12.68,12.69,13.05,8.96,9.05,9.32,9.45,9.65,9.66,9.92,8 329,8 428,8 537,8 665,8 780,8 931,9 051,67.55,67.97,68.59,69.07,69.61,69.87,70.67
13,74,1374,PADANG PANJANG,72.42,72.43,72.44,72.44,72.44,72.45,72.45,14.07,14.29,14.5,14.56,14.73,15.01,15.02,10,10.19,10.36,10.53,10.79,11.09,11.42,9 124,9 185,9 246,9 307,9 369,9 670,9 804,73.27,73.76,74.22,74.54,75.05,75.98,76.5
13,75,1375,BUKITTINGGI,73.11,73.12,73.12,73.12,73.12,73.52,73.6,13.42,13.42,13.87,14.47,14.65,14.92,14.93,10.5,10.56,10.62,10.66,10.71,10.79,10.98,11 607,11 728,11 856,12 002,12 137,12 330,12 475,76.12,76.3,76.92,77.67,78.02,78.72,79.11
13,76,1376,PAYAKUMBUH,72.43,72.43,72.43,72.43,72.43,72.93,73.03,13.36,13.61,13.87,14.13,14.18,14.21,14.22,9.53,9.68,9.83,9.93,9.96,10.29,10.3,11 964,12 037,12 116,12 212,12 296,12 622,12 705,74.89,75.39,75.89,76.34,76.49,77.42,77.56
13,77,1377,PARIAMAN,69.38,69.41,69.45,69.48,69.49,69.59,69.63,13.64,13.73,14.04,14.43,14.48,14.49,14.5,8.98,9.27,9.32,9.88,9.94,9.96,10.09,11 408,11 473,11 490,11 508,11 541,11 814,12 141,72.56,73.07,73.47,74.51,74.66,74.98,75.44
13,88,1388,DANAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
