PROVNO,KABKOTNO,IDKAB,KABKOT,AHH_2010,AHH_2011,AHH_2012,AHH_2013,AHH_2014,AHH_2015,AHH_2016,EYS_2010,EYS_2011,EYS_2012,EYS_2013,EYS_2014,EYS_2015,EYS_2016,MYS_2010,MYS_2011,MYS_2012,MYS_2013,MYS_2014,MYS_2015,MYS_2016,PENG_2010,PENG_2011,PENG_2012,PENG_2013,PENG_2014,PENG_2015,PENG_2016,IPM_2010,IPM_2011,IPM_2012,IPM_2013,IPM_2014,IPM_2015,IPM_2016
76,1,7601,MAJENE,59.82,59.93,60.03,60.15,60.21,60.51,60.64,11.68,12.37,12.69,12.74,13.11,13.52,13.54,7.39,7.49,7.59,7.7,7.72,7.74,7.81,9 056,9 078,9 101,9 123,9 138,9 227,9 441,61.67,62.56,63.06,63.32,63.74,64.4,64.8
76,2,7602,POLEWALI MANDAR,60.98,61.04,61.09,61.12,61.14,61.54,61.65,10.8,11.33,11.42,11.82,12.4,12.83,12.96,6.41,6.5,6.59,6.67,6.76,6.77,6.89,6 833,6 928,7 024,7 121,7 220,7 331,7 559,57.44,58.26,58.62,59.27,60.09,60.87,61.51
76,3,7603,MAMASA,70.11,70.17,70.2,70.25,70.28,70.38,70.43,10.66,10.84,11.02,11.04,11.18,11.31,11.36,6.54,6.69,6.84,6.89,6.92,6.92,6.98,6 493,6 584,6 639,6 963,7 022,7 102,7 231,60.88,61.45,61.95,62.57,62.85,63.17,63.51
76,4,7604,MAMUJU,65.7,65.9,66.1,66.28,66.37,66.38,66.51,11.01,11.28,11.86,12.45,12.7,12.95,12.97,6.49,6.59,6.7,6.8,6.91,6.94,7.21,8 146,8 232,8 318,8 406,8 494,8 557,8 689,61.65,62.28,63.24,64.17,64.71,65.09,65.65
76,5,7605,MAMUJU UTARA,63.93,64.2,64.44,64.7,64.83,64.93,65.13,10.55,10.81,10.85,10.87,10.97,11.21,11.27,6.9,6.93,6.96,7.12,7.15,7.3,7.47,8 481,8 928,9 498,9 921,9 989,10 150,10 264,61.29,62.23,63,63.76,64.04,64.69,65.17
76,6,7606,MAMUJU TENGAH,,,,66.93,67,67.2,67.36,,,,11.11,11.23,11.36,11.49,,,,6.31,6.49,6.86,7.1,,,,7 353,7 374,7 404,7 521,,,,61.05,61.48,62.22,62.89
