PROVNO,KABKOTNO,IDKAB,KABKOT,AHH_2010,AHH_2011,AHH_2012,AHH_2013,AHH_2014,AHH_2015,AHH_2016,EYS_2010,EYS_2011,EYS_2012,EYS_2013,EYS_2014,EYS_2015,EYS_2016,MYS_2010,MYS_2011,MYS_2012,MYS_2013,MYS_2014,MYS_2015,MYS_2016,PENG_2010,PENG_2011,PENG_2012,PENG_2013,PENG_2014,PENG_2015,PENG_2016,IPM_2010,IPM_2011,IPM_2012,IPM_2013,IPM_2014,IPM_2015,IPM_2016
73,12,7312,SOPPENG,68.03,68.15,68.26,68.37,68.42,68.52,68.62,11.33,11.36,11.39,11.42,11.45,11.81,12.2,6.81,6.81,6.81,6.93,7.04,7.05,7.06,8 186,8 351,8 489,8 603,8 699,8 835,8 965,63.51,63.8,64.05,64.43,64.74,65.33,65.95
73,13,7313,WAJO,65.5,65.63,65.75,65.87,65.93,66.23,66.38,10.88,11.17,11.81,12.51,13.05,13.07,13.08,6.02,6.33,6.33,6.33,6.36,6.37,6.38,10 364,10 506,10 618,10 705,10 778,11 047,11 681,63.07,64,64.88,65.79,66.49,66.9,67.52
73,14,7314,SIDENRENG RAPPANG,67.96,67.99,68.02,68.05,68.07,68.57,68.69,11.2,11.42,11.65,12.16,12.8,12.88,12.89,6.76,6.78,6.8,7.08,7.3,7.32,7.33,10 318,10 380,10 398,10 416,10 434,11 004,11 368,65.54,65.88,66.19,67.15,68.14,69,69.39
73,15,7315,PINRANG,67.84,67.89,67.95,68,68.03,68.43,68.55,11.49,11.87,12.27,12.52,13.16,13.17,13.18,7.14,7.24,7.33,7.43,7.45,7.47,7.48,10 253,10 398,10 514,10 605,10 680,10 791,10 899,66.25,66.96,67.64,68.14,68.92,69.24,69.42
73,16,7316,ENREKANG,70.12,70.15,70.18,70.2,70.21,70.31,70.34,11.76,12,12.25,12.5,13.29,13.3,13.65,7.16,7.42,7.69,7.92,7.98,8.05,8.06,8 959,9 084,9 179,9 250,9 347,9 818,10 188,66.27,67.03,67.74,68.39,69.37,70.03,70.79
73,17,7317,LUWU,69.05,69.08,69.11,69.13,69.14,69.44,69.52,10.71,11.15,11.67,12.33,12.87,12.88,13.27,7.07,7.18,7.21,7.36,7.6,7.74,7.75,8 454,8 560,8 636,8 687,8 764,9 160,9 301,63.95,64.71,65.43,66.39,67.34,68.11,68.71
73,18,7318,TANA TORAJA,72.03,72.06,72.08,72.1,72.11,72.41,72.48,11.34,11.47,12.02,12.49,12.89,13.23,13.24,7.63,7.69,7.75,7.8,7.81,7.91,7.92,5 978,6 066,6 124,6 156,6 214,6 273,6 509,62.83,63.22,63.96,64.55,65.08,65.75,66.25
73,22,7322,LUWU UTARA,66.86,66.91,66.95,66.98,67,67.4,67.5,11.37,11.6,11.84,11.91,12.09,12.11,12.33,6.48,6.78,6.81,7.02,7.19,7.38,7.39,10 250,10 375,10 471,10 541,10 605,10 697,10 786,64.77,65.57,65.99,66.4,66.9,67.44,67.81
73,25,7325,LUWU TIMUR,69.26,69.32,69.38,69.42,69.44,69.64,69.71,11.32,11.54,11.75,11.79,11.95,12.36,12.78,7.49,7.61,7.7,7.78,7.8,7.87,7.88,11 754,11 813,11 828,11 844,11 859,11 926,11 960,68.47,68.94,69.34,69.53,69.75,70.43,70.95
73,26,7326,TORAJA UTARA,72.44,72.46,72.47,72.49,72.5,72.8,72.87,11.85,12.19,12.21,12.42,12.61,12.95,13.33,6.62,7.05,7.22,7.56,7.7,7.71,7.72,6 670,6 703,6 803,6 879,6 955,7 033,7 228,63.51,64.48,64.89,65.65,66.15,66.76,67.49
73,71,7371,MAKASSAR,71.37,71.37,71.38,71.38,71.38,71.47,71.49,13.71,13.83,14.22,14.48,14.75,14.76,14.8,10.23,10.24,10.42,10.61,10.64,10.77,11.07,14 746,14 842,14 907,14 947,15 079,15 669,16 013,77.63,77.82,78.47,78.98,79.35,79.94,80.53
73,72,7372,PAREPARE,70.35,70.36,70.37,70.38,70.39,70.59,70.64,13.23,13.51,13.58,13.65,14.04,14.44,14.45,9.28,9.46,9.68,9.89,9.95,10.01,10.02,12 071,12 259,12 419,12 554,12 692,12 817,12 966,73.55,74.2,74.67,75.1,75.66,76.31,76.48
73,73,7373,PALOPO,69.94,70,70.05,70.1,70.12,70.2,70.25,13.03,13.84,14.16,14.49,15.01,15.02,15.03,9.77,9.83,9.89,9.95,9.96,10.25,10.26,11 252,11 372,11 493,11 590,11 713,12 005,12 156,73.03,74.02,74.54,75.02,75.65,76.27,76.45
