PROVNO,KABKOTNO,IDKAB,KABKOT,AHH_2010,AHH_2011,AHH_2012,AHH_2013,AHH_2014,AHH_2015,AHH_2016,EYS_2010,EYS_2011,EYS_2012,EYS_2013,EYS_2014,EYS_2015,EYS_2016,MYS_2010,MYS_2011,MYS_2012,MYS_2013,MYS_2014,MYS_2015,MYS_2016,PENG_2010,PENG_2011,PENG_2012,PENG_2013,PENG_2014,PENG_2015,PENG_2016,IPM_2010,IPM_2011,IPM_2012,IPM_2013,IPM_2014,IPM_2015,IPM_2016
32,11,3211,SUMEDANG,71.68,71.74,71.8,71.86,71.89,71.91,71.96,10.9,10.93,11.95,12.83,12.89,12.9,12.91,7.51,7.51,7.51,7.51,7.66,7.66,7.72,8 598,8 653,8 699,8 828,8 844,9 279,9 339,66.04,66.16,67.36,68.47,68.76,69.29,69.45
32,12,3212,INDRAMAYU,69.99,70.08,70.17,70.25,70.29,70.59,70.72,10.45,10.87,11.11,11.36,11.62,12.09,12.2,4.93,4.93,5.09,5.29,5.45,5.46,5.56,8 299,8 356,8 404,8 644,8 668,8 769,8 866,60.86,61.47,62.09,62.98,63.55,64.36,64.78
32,13,3213,SUBANG,71.04,71.09,71.14,71.19,71.22,71.52,71.61,10.59,10.87,11.15,11.38,11.44,11.46,11.66,5.84,6.01,6.17,6.29,6.44,6.45,6.58,8 973,9 048,9 115,9 266,9 287,9 831,10 012,63.54,64.21,64.86,65.48,65.8,66.52,67.14
32,14,3214,PURWAKARTA,69.87,69.9,69.93,69.95,69.96,70.26,70.34,10.16,10.26,10.71,11.22,11.33,11.44,11.82,7.01,7.04,7.07,7.11,7.17,7.35,7.42,9 684,10 111,10 333,10 492,10 521,10 550,10 732,64.93,65.51,66.3,67.09,67.32,67.84,68.56
32,15,3215,KARAWANG,71.35,71.38,71.41,71.44,71.45,71.55,71.6,10.76,10.92,11.08,11.31,11.64,11.69,11.85,5.99,6.23,6.52,6.73,6.78,6.81,6.94,9 441,9 525,9 671,9 755,9 768,10 217,10 379,64.58,65.21,65.97,66.61,67.08,67.66,68.19
32,16,3216,BEKASI,72.93,73,73.07,73.13,73.16,73.18,73.24,10.54,10.84,11.05,11.42,11.73,11.93,12.23,7.51,7.98,8.25,8.34,8.38,8.66,8.81,9 881,9 946,10 040,10 207,10 232,10 323,10 435,67.58,68.66,69.38,70.09,70.51,71.19,71.83
32,17,3217,BANDUNG BARAT,71.5,71.53,71.55,71.56,71.56,71.76,71.82,9.68,10.09,10.53,11,11.06,11.39,11.56,7.03,7.33,7.36,7.39,7.51,7.53,7.63,6 702,6 788,6 976,7 112,7 188,7 522,7 698,61.34,62.36,63.17,63.93,64.27,65.23,65.81
32,18,3218,PANGANDARAN,,,,69.79,69.84,70.24,70.4,,,,11.48,11.89,11.99,12.02,,,,7.01,7.05,7.06,7.07,,,,8 200,8 232,8 265,8 312,,,,64.73,65.29,65.62,65.79
32,71,3271,BOGOR,72.54,72.55,72.56,72.57,72.58,72.88,72.95,11.72,11.85,11.98,12.1,12.23,12.36,13.01,9.25,9.43,9.6,9.96,10.01,10.2,10.28,10 148,10 265,10 440,10 488,10 532,10 576,10 662,71.25,71.72,72.25,72.86,73.1,73.65,74.5
32,72,3272,SUKABUMI,71.65,71.69,71.72,71.75,71.76,71.86,71.9,11.55,11.68,12.19,13.08,13.18,13.24,13.38,7.82,8.16,8.52,8.52,8.7,9.08,9.28,9 294,9 411,9 467,9 609,9 641,9 729,9 819,67.94,68.67,69.74,70.81,71.19,71.84,72.33
32,73,3273,BANDUNG,73.72,73.74,73.77,73.79,73.8,73.82,73.84,12.41,12.97,13.05,13.13,13.33,13.63,13.89,10.32,10.33,10.35,10.37,10.51,10.52,10.58,14 629,14 700,14 763,14 957,15 048,15 609,15 805,77.49,78.13,78.3,78.55,78.98,79.67,80.13
32,74,3274,CIREBON,71.62,71.66,71.7,71.75,71.77,71.79,71.83,11.7,12.1,12.5,12.58,12.93,12.94,13.07,9.09,9.31,9.32,9.33,9.53,9.76,9.87,10 285,10 332,10 369,10 563,10 606,10 732,10 824,70.74,71.49,71.97,72.27,72.93,73.34,73.7
32,75,3275,BEKASI,74.12,74.13,74.15,74.17,74.18,74.48,74.55,12.13,12.36,12.43,13.2,13.28,13.36,13.47,10.07,10.43,10.46,10.49,10.55,10.71,10.78,14 164,14 187,14 342,14 475,14 558,15 116,15 236,76.77,77.48,77.71,78.63,78.84,79.63,79.95
32,76,3276,DEPOK,73.83,73.87,73.9,73.94,73.96,73.98,74.01,12.45,12.46,12.47,13.24,13.3,13.54,13.86,10.06,10.22,10.32,10.43,10.58,10.71,10.76,13 748,13 839,14 080,14 161,14 239,14 424,14 560,76.66,76.96,77.28,78.27,78.58,79.11,79.6
32,77,3277,CIMAHI,73.53,73.54,73.55,73.56,73.56,73.58,73.59,12.24,12.76,13.23,13.7,13.71,13.73,13.75,10.33,10.38,10.44,10.66,10.78,10.78,10.89,10 364,10 428,10 474,10 622,10 681,11 012,11 141,73.76,74.41,74.99,75.85,76.06,76.42,76.69
32,78,3278,TASIKMALAYA,70.73,70.81,70.87,70.93,70.96,71.26,71.37,11.85,12.24,12.66,13.11,13.36,13.37,13.4,8.23,8.28,8.34,8.44,8.51,8.56,8.63,7 828,7 909,8 013,8 158,8 210,8 785,9 145,66.58,67.18,67.84,68.63,69.04,69.99,70.58
32,79,3279,BANJAR,69.93,70.03,70.12,70.2,70.24,70.26,70.33,11.9,12.02,12.15,12.29,12.42,12.95,13.18,7.45,7.51,7.58,7.66,7.77,8.06,8.19,9 051,9 121,9 219,9 402,9 439,9 476,9 815,66.81,67.15,67.53,68.01,68.34,69.31,70.09
32,88,3288,WADUK CIRATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
